0494,"ホームズ葛西　店　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0495,"富士宮店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0496,"焼津小川　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0497,"大塚　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0498,"吉原　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0499,"住吉店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0500,"有東坂　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0501,"大井川ＧＲ店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0502,"相良店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0503,"御殿場店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0504,"松岡　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0505,"函南店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0506,"高柳店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0507,"学園通り店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0508,"下川原　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0509,"裾野　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0510,"谷田　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0511,"大仁ＦＭ店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0512,"サニーモール西葛西店　　　　　　　　　　",01,"しまむら　　　　　　",9904
0513,"島田　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0514,"かしわ台　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0515,"船橋日大前　店　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0516,"下高井戸店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0517,"ＯＳＣ湘南シティ　店　　　　　　　　　　",01,"しまむら　　　　　　",9904
0518,"ホームズ新山下店　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0519,"淵野辺店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0520,"富士南ＦＭ店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0521,"仙川店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0522,"山王店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0523,"伊東店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0524,"四之宮店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0525,"富士宮北店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0526,"小田原シティーモールＦＭ店　　　　　　　",01,"しまむら　　　　　　",9904
